cid,formatted_address,short_formatted_address,phone,website_url,price_level,opening_hours
18108518265850018717,"69a Ketevan Dedofali Ave, Tbilisi 0144",69a Ketevan Dedofali Ave,+995322729216,https://www.facebook.com/Sapelmene-N1-%E1%83%A1%E1%83%90%E1%83%9E%E1%83%94%E1%83%9A%E1%83%9B%E1%83%94%E1%83%9C%E1%83%94-N1-%E1%83%98%E1%83%A1%E1%83%90%E1%83%9C%E1%83%98-341573387159791,1,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 9:00 PM"",""Tuesday: 9:00 AM – 9:00 PM"",""Wednesday: 9:00 AM – 9:00 PM"",""Thursday: 9:00 AM – 9:00 PM"",""Friday: 9:00 AM – 9:00 PM"",""Saturday: 9:00 AM – 9:00 PM"",""Sunday: 9:00 AM – 9:00 PM""]}"
5519219255003046627,"PQ2W+Q2X, Shota Rustaveli Ave, Tbilisi","PQ2W+Q2X, Shota Rustaveli Ave",+995322148411,http://www.momatbilisi.ge/,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 6:00 PM"",""Tuesday: Closed"",""Wednesday: 11:00 AM – 6:00 PM"",""Thursday: 11:00 AM – 6:00 PM"",""Friday: 11:00 AM – 6:00 PM"",""Saturday: 11:00 AM – 6:00 PM"",""Sunday: 11:00 AM – 6:00 PM""]}"
2709163937690917235,"51 Davit Aghmashenebeli St, Tbilisi 0102",51 Davit Aghmashenebeli St,+995579025656,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
15475504717962644941,"35 ა, Shalva Tsintsadze I Turn, Tbilisi 0180","35 ა, Shalva Tsintsadze I Turn",+995511176859,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Closed"",""Sunday: Closed""]}"
9438423233977813204,"16 Dimitri Bakradze St, Tbilisi 0119",16 Dimitri Bakradze St,+995595690022,,,
9376902899234474737,"QQ9H+WR3, Akaki Beliashvili St, Tbilisi","QQ9H+WR3, Akaki Beliashvili St",,,,
7294991308252065648,"49/2 Davit Aghmashenebeli Ave, Tbilisi",49/2 Davit Aghmashenebeli Ave,+995598204642,,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 2:00 AM"",""Tuesday: 11:00 AM – 2:00 AM"",""Wednesday: 11:00 AM – 2:00 AM"",""Thursday: 11:00 AM – 2:00 AM"",""Friday: 11:00 AM – 2:00 AM"",""Saturday: 11:00 AM – 2:00 AM"",""Sunday: 11:00 AM – 2:00 AM""]}"
17354620069458723424,"54 Vertskhli St, Tbilisi 0108",54 Vertskhli St,+995599983838,,,
2562889295645053627,"64 რუსთაველის ქუჩა, Marneuli 3000",64 რუსთაველის ქუჩა,,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 6:00 PM"",""Tuesday: 10:00 AM – 6:00 PM"",""Wednesday: 10:00 AM – 6:00 PM"",""Thursday: 10:00 AM – 6:00 PM"",""Friday: 10:00 AM – 6:00 PM"",""Saturday: Closed"",""Sunday: Closed""]}"
4867088331326890733,"შეშელიძის 78, Tbilisi",შეშელიძის 78,+995588551999,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
8856885529033680033,"2-9B Mazniashvili Street, Marneuli 3000",2-9B Mazniashvili Street,+995599384294,https://www.facebook.com/profile.php?id=61566786117871,,"{""weekdayDescriptions"":[""Monday: 11:30 AM – 8:00 PM"",""Tuesday: 11:30 AM – 8:00 PM"",""Wednesday: 11:30 AM – 8:00 PM"",""Thursday: 11:30 AM – 8:00 PM"",""Friday: 11:30 AM – 8:00 PM"",""Saturday: 11:30 AM – 8:00 PM"",""Sunday: 3:00 PM – 8:00 PM""]}"
6326015722859349324,"14 Petre Melikishvili St, Tbilisi 0179",14 Petre Melikishvili St,+995577332252,,,
5412293778826690934,"5a Iakob Nikoladze St, Tbilisi",5a Iakob Nikoladze St,,,,
9305583169809729668,"16-22, Javakheti St, Tbilisi 0182","16-22, Javakheti St",+995591097777,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
5667999237302246384,"13 Queen Tamar Ave, Tbilisi",13 Queen Tamar Ave,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
13516194509876532867,"Ilia Vekua St, Tbilisi",Ilia Vekua St,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
10140448134795718214,"14 Ilia Vekua St, Tbilisi",14 Ilia Vekua St,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
16462251748191963099,"MRX3+2GP, 3a Vekua Street, Tbilisi","MRX3+2GP, 3a Vekua Street",+995322040480,https://www.craftfood.ge/,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 10:00 PM"",""Tuesday: 11:00 AM – 10:00 PM"",""Wednesday: 11:00 AM – 10:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 10:00 PM""]}"
15551555259836316339,"73 Davit Aghmashenebeli Ave, Tbilisi, Georgia",73 Davit Aghmashenebeli Ave,+995555555927,https://www.facebook.com/profile.php?id=100065517851846,1,"{""weekdayDescriptions"":[""Monday: 11:30 AM – 5:00 AM"",""Tuesday: 11:30 AM – 5:00 AM"",""Wednesday: 11:30 AM – 5:00 AM"",""Thursday: 11:30 AM – 5:00 AM"",""Friday: 11:30 AM – 5:00 AM"",""Saturday: 11:30 AM – 5:00 AM"",""Sunday: 11:30 AM – 5:00 AM""]}"
12604559569552470286,"HX5P+VQJ, Todria St, Rustavi","HX5P+VQJ, Todria St",+995595577977,,,
6257209232690720875,"25 Mirian Mepe St, Tbilisi",25 Mirian Mepe St,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
1191928638352070693,"59 ვაჟა-ფშაველას გამზირი, Tbilisi 0186",59 ვაჟა-ფშაველას გამზირი,+995555022405,https://www.facebook.com/DeutschePub/,,
12765547560070692311,"15b University St, Tbilisi",15b University St,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
13773177063364921766,"თემქა, 3 ომარ ხიზანიშვილის ქუჩა, 2 ნუშის ქ, Tbilisi","თემქა, 3 ომარ ხიზანიშვილის ქუჩა, 2 ნუშის ქ",+995514065000,https://www.facebook.com/shawarmaniac.ge/,1,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
3782429872065421850,"0160, 27a Vazha Pshavela Ave, Tbilisi","0160, 27a Vazha Pshavela Ave",+995597056063,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:30 PM"",""Tuesday: 10:00 AM – 11:30 PM"",""Wednesday: 10:00 AM – 11:30 PM"",""Thursday: 10:00 AM – 11:30 PM"",""Friday: 10:00 AM – 11:30 PM"",""Saturday: 10:00 AM – 11:30 PM"",""Sunday: Closed""]}"
4700529996982674453,"QRHF+4WM, Akvsent Isakiani St, Tbilisi","QRHF+4WM, Akvsent Isakiani St",+995511306060,https://facebook.com/BALUBARBECUESHAWARMA,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:50 PM"",""Tuesday: 10:00 AM – 11:50 PM"",""Wednesday: 10:00 AM – 11:50 PM"",""Thursday: 10:00 AM – 11:50 PM"",""Friday: 10:00 AM – 11:50 PM"",""Saturday: 10:00 AM – 11:50 PM"",""Sunday: 10:00 AM – 11:50 PM""]}"
11389461051288678705,"2a Akaki Tsereteli Ave, Tbilisi 0119",2a Akaki Tsereteli Ave,+995571096594,,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
3561917788800116638,"135 Tsotne Dadiani St, Tbilisi 0112",135 Tsotne Dadiani St,+995322050909,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 3:00 AM"",""Tuesday: 10:00 AM – 3:00 AM"",""Wednesday: 10:00 AM – 3:00 AM"",""Thursday: 10:00 AM – 3:00 AM"",""Friday: 10:00 AM – 3:00 AM"",""Saturday: 10:00 AM – 3:00 AM"",""Sunday: 10:00 AM – 3:00 AM""]}"
16610798806393072315,"9 Samtredia St, Tbilisi",9 Samtredia St,+995558800300,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
12795061639679709025,"MVPC+G4F, Tbilisi",MVPC+G4F,+995568060000,,,
15329774723230507013,"113a Dimitri Uznadze St, Tbilisi 0102",113a Dimitri Uznadze St,+995555247784,https://shaurmapoint.ge/,1,
1435074534170098904,"12 Merab Kostava St, Tbilisi",12 Merab Kostava St,,,,
1952747021588842524,"დიღმისმასივი მიქელაძის 9 თბილისი, 0159",დიღმისმასივი მიქელაძის 9 თბილისი,+995597919092,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
8658837347347923931,"156 Tsotne Dadiani St, Tbilisi 0180",156 Tsotne Dadiani St,+995599088660,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 11:00 PM"",""Saturday: 10:00 AM – 11:00 PM"",""Sunday: 10:00 AM – 11:00 PM""]}"
12340260063029417644,"49/2 Davit Aghmashenebeli Ave, Tbilisi 0162",49/2 Davit Aghmashenebeli Ave,+995555154879,https://www.facebook.com/profile.php?id=100076350762865,1,
802533184788720311,"1 korpus, 0112 Abastumani St, Tbilisi","1 korpus, 0112 Abastumani St",+995558800300,,1,
13706592308527876862,"MXRJ+QM8, Tbilisi",MXRJ+QM8,+995593532253,,1,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
17890131968606324297,"2 Samtredia St, Tbilisi",2 Samtredia St,+995555286287,,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 10:00 PM"",""Tuesday: 11:00 AM – 10:00 PM"",""Wednesday: 11:00 AM – 10:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 10:00 PM""]}"
1110168259177107935,"Block-2, #16, Vazisubani M/D-3, Tbilisi","Block-2, #16, Vazisubani M/D-3",,,1,
11360153142264021547,"15 Ioane Petritsi St, Tbilisi",15 Ioane Petritsi St,+995591827827,,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 3:00 AM"",""Tuesday: 11:00 AM – 3:00 AM"",""Wednesday: 11:00 AM – 3:00 AM"",""Thursday: 11:00 AM – 3:00 AM"",""Friday: 11:00 AM – 3:00 AM"",""Saturday: 11:00 AM – 3:00 AM"",""Sunday: 11:00 AM – 3:00 AM""]}"
15591384478440637478,"10 ნოე რამიშვილის ქუჩა, Tbilisi",10 ნოე რამიშვილის ქუჩა,+995555736930,https://www.facebook.com/share/15zemuR2VD/?mibextid=wwXIfr,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
17918846589582348706,"15 Lubliana I Dead End, Tbilisi 0162",15 Lubliana I Dead End,,,1,
2125623320619737048,"10 Nozadze Street, Tbilisi",10 Nozadze Street,+995522221113,,1,
7991991669459960784,"55 Bogdan Khmelnitski St, Tbilisi",55 Bogdan Khmelnitski St,+995599546585,,1,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 9:00 PM"",""Tuesday: 10:00 AM – 9:00 PM"",""Wednesday: 10:00 AM – 9:00 PM"",""Thursday: 10:00 AM – 9:00 PM"",""Friday: 10:00 AM – 9:00 PM"",""Saturday: 10:00 AM – 9:00 PM"",""Sunday: 10:00 AM – 9:00 PM""]}"
16669730763953121334,"MVQC+84X, Tbilisi",MVQC+84X,+995596999966,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
10876034001944062068,"21 Kutaisi Street, Tbilisi",21 Kutaisi Street,+995597791198,https://www.facebook.com/profile.php?id=61558604202537&mibextid=ZbWKwL,1,
13712338659667288956,"97 Ilia Vekua St, Tbilisi",97 Ilia Vekua St,+995511121131,,1,
16463389284597351241,"პაატა, 21ბ P.Datuashvili St, Tbilisi 0186","პაატა, 21ბ P.Datuashvili St",+995595777331,,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:30 PM"",""Tuesday: 11:00 AM – 11:30 PM"",""Wednesday: 11:00 AM – 11:30 PM"",""Thursday: 11:00 AM – 11:30 PM"",""Friday: 11:00 AM – 11:30 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
7335397329975504851,"12a, 5 David Guramishvili Ave, Tbilisi","12a, 5 David Guramishvili Ave",+995555156415,,1,
11968369676989446746,"HXCM+3H5 სტამბული, Rustavi",HXCM+3H5 სტამბული,+995500330331,https://www.facebook.com/ENOVO.ge,,
15514766598760299695,"PQCW+XGX, Abastumani St, Tbilisi","PQCW+XGX, Abastumani St",,,,
5976042322590403276,"JQ7Q+9HX, Kumisi",JQ7Q+9HX,,,,
10740744716879780144,"აკაკი ვასაძის 16 ა Tbilisi, 0194",აკაკი ვასაძის 16 ა Tbilisi,+995599234234,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 1:30 AM"",""Tuesday: 10:00 AM – 1:30 AM"",""Wednesday: 10:00 AM – 1:30 AM"",""Thursday: 10:00 AM – 1:30 AM"",""Friday: 10:00 AM – 1:30 AM"",""Saturday: 10:00 AM – 1:30 AM"",""Sunday: 10:00 AM – 1:30 AM""]}"
5003078300448646744,"Варкетили, 68ა Javakheti St, Tbilisi","Варкетили, 68ა Javakheti St",+995571098821,,,
932722259696736389,"FQ9P+H2G, Марнеули, Kizilajlo","FQ9P+H2G, Марнеули",,,,
14678731634994187414,"21 Betlemi St, Mestia",21 Betlemi St,+995591203300,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]}"
17776455641392467027,"QPPW+XMX, Tbilisi",QPPW+XMX,+995599121228,,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:30 PM"",""Tuesday: 10:00 AM – 10:30 PM"",""Wednesday: 10:00 AM – 10:30 PM"",""Thursday: 10:00 AM – 10:30 PM"",""Friday: 10:00 AM – 10:30 PM"",""Saturday: 10:00 AM – 10:30 PM"",""Sunday: 10:00 AM – 10:30 PM""]}"
6422849250893716254,"HXGJ+2W5, Rustavi",HXGJ+2W5,,,,
9821677083721653217,"5 Gia Romelashvili St, Tbilisi",5 Gia Romelashvili St,,,,
14952180846315687902,"18 Atoneli St, Tbilisi, Georgia",18 Atoneli St,+995599938437,https://instagram.com/ode.ca_fe?igshid=OGQ5ZDc2ODk2ZA==,,"{""weekdayDescriptions"":[""Monday: 1:00 PM – 1:00 AM"",""Tuesday: 1:00 PM – 1:00 AM"",""Wednesday: 1:00 PM – 1:00 AM"",""Thursday: 1:00 PM – 1:00 AM"",""Friday: 1:00 PM – 1:00 AM"",""Saturday: 1:00 PM – 1:00 AM"",""Sunday: 1:00 PM – 1:00 AM""]}"
4316061371616233727,"24 Mikheil Zandukeli St, Tbilisi 0179, Georgia",24 Mikheil Zandukeli St,+995551182407,https://instagram.com/vangoghi.rest,,"{""weekdayDescriptions"":[""Monday: 1:00 PM – 12:00 AM"",""Tuesday: 1:00 PM – 12:00 AM"",""Wednesday: 1:00 PM – 12:00 AM"",""Thursday: 1:00 PM – 12:00 AM"",""Friday: 1:00 PM – 12:00 AM"",""Saturday: 1:00 PM – 12:00 AM"",""Sunday: 1:00 PM – 12:00 AM""]}"
10363462523398887485,"1 Abo Tbileli St, Tbilisi 0155",1 Abo Tbileli St,+995322477776,https://www.facebook.com/PurPurRestaurant/,3,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 2:00 AM"",""Tuesday: 12:00 PM – 2:00 AM"",""Wednesday: 12:00 PM – 2:00 AM"",""Thursday: 12:00 PM – 2:00 AM"",""Friday: 12:00 PM – 2:00 AM"",""Saturday: 12:00 PM – 2:00 AM"",""Sunday: 12:00 PM – 2:00 AM""]}"
12294200383042810330,"11a Ilia Chavchavadze Avenue, Tbilisi",11a Ilia Chavchavadze Avenue,+995599042006,https://instagram.com/chicos.tbilisi,,"{""weekdayDescriptions"":[""Monday: 9:00 AM – 11:00 PM"",""Tuesday: 9:00 AM – 11:00 PM"",""Wednesday: 9:00 AM – 11:00 PM"",""Thursday: 9:00 AM – 11:00 PM"",""Friday: 9:00 AM – 12:00 AM"",""Saturday: 10:00 AM – 12:00 AM"",""Sunday: 10:00 AM – 11:00 PM""]}"
14099823804846966764,"8 Sioni St, Tbilisi",8 Sioni St,,,,"{""weekdayDescriptions"":[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]}"
6333284441374981180,"85 Zakaria Paliashvili Street, Tbilisi 0162",85 Zakaria Paliashvili Street,+995575778494,https://www.instagram.com/lulu.tbilisi?igsh=MTM5ZjU2NDlnNnMwZg==,2,"{""weekdayDescriptions"":[""Monday: 12:30 PM – 12:00 AM"",""Tuesday: 12:30 PM – 12:00 AM"",""Wednesday: 12:30 PM – 12:00 AM"",""Thursday: 12:30 PM – 12:00 AM"",""Friday: 12:30 PM – 12:00 AM"",""Saturday: 12:30 PM – 12:00 AM"",""Sunday: 12:30 PM – 12:00 AM""]}"
3030472735509882490,"38 Zakaria Paliashvili Street, Tbilisi 0179",38 Zakaria Paliashvili Street,+995322250900,https://www.facebook.com/diningroomtbilisi,,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 12:00 AM"",""Tuesday: 12:00 PM – 12:00 AM"",""Wednesday: 12:00 PM – 12:00 AM"",""Thursday: 12:00 PM – 12:00 AM"",""Friday: 12:00 PM – 12:00 AM"",""Saturday: 12:00 PM – 12:00 AM"",""Sunday: 12:00 PM – 12:00 AM""]}"
2570569407994251958,"1 Pekini I Dead End, Tbilisi 0194",1 Pekini I Dead End,+995571247780,,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
2678473277713716812,"22, 20 Davit Aghmashenebeli Ave, Tbilisi","22, 20 Davit Aghmashenebeli Ave",+995558000486,,,
2133881142707863370,"36 Vazha Pshavela Ave, Tbilisi",36 Vazha Pshavela Ave,+995595243636,,,
4953935388656475543,"30 Pekini Ave, Tbilisi 0160",30 Pekini Ave,+995557555444,,,
16956503884272204801,"49/8 Ketevan Dedofali Ave, Tbilisi",49/8 Ketevan Dedofali Ave,,,,
11900986134101586155,"3 Simon Kandelaki St, Tbilisi 0160",3 Simon Kandelaki St,+995599701611,http://www.tiktok.com/@beautyrestaurant2022,,
7140188382227453265,"80 Davit Aghmashenebeli Ave, Tbilisi",80 Davit Aghmashenebeli Ave,+995555705377,http://www.station1984.com/,,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 12:00 AM"",""Tuesday: 12:00 PM – 12:00 AM"",""Wednesday: 12:00 PM – 12:00 AM"",""Thursday: 12:00 PM – 12:00 AM"",""Friday: 12:00 PM – 12:00 AM"",""Saturday: 12:00 PM – 12:00 AM"",""Sunday: Closed""]}"
1334675110791266180,"6 Zhiuli Shartava St, Tbilisi 0105",6 Zhiuli Shartava St,+995555335304,,,
2040071297521832535,"T, 82 Merab Kostava St, Tbilisi 0160","T, 82 Merab Kostava St",+995551023980,,1,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 2:00 AM"",""Tuesday: 11:00 AM – 2:00 AM"",""Wednesday: 11:00 AM – 2:00 AM"",""Thursday: 11:00 AM – 2:00 AM"",""Friday: 11:00 AM – 2:00 AM"",""Saturday: 11:00 AM – 2:00 AM"",""Sunday: 11:00 AM – 2:00 AM""]}"
15688063335646578547,"Technical university, 7 Ipolite Khvichia St, Tbilisi 0144","Technical university, 7 Ipolite Khvichia St",+995511283315,,1,"{""weekdayDescriptions"":[""Monday: 11:30 AM – 11:00 PM"",""Tuesday: 11:30 AM – 11:00 PM"",""Wednesday: 11:30 AM – 11:00 PM"",""Thursday: 11:30 AM – 11:00 PM"",""Friday: 11:30 AM – 11:00 PM"",""Saturday: 11:30 AM – 11:00 PM"",""Sunday: 11:30 AM – 11:00 PM""]}"
3124128207717359562,"Irakli Abashidze Street, 31st 0719",Irakli Abashidze Street,+995591920207,,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 10:30 PM"",""Tuesday: 11:00 AM – 10:30 PM"",""Wednesday: 11:00 AM – 10:30 PM"",""Thursday: 11:00 AM – 10:30 PM"",""Friday: 11:00 AM – 10:30 PM"",""Saturday: 11:00 AM – 10:30 PM"",""Sunday: 11:00 AM – 10:30 PM""]}"
6821598833218521003,Tbilisi,,+995596783636,,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""]}"
13420704127689030944,"Ilias Ubani, Saguramo",Ilias Ubani,+995599505253,https://www.facebook.com/Riravodistillery/,,"{""weekdayDescriptions"":[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: Closed""]}"
2596005591800169759,"1 Betlemi St, Tbilisi 0105",1 Betlemi St,+995574888901,,,"{""weekdayDescriptions"":[""Monday: 1:00 PM – 1:00 AM"",""Tuesday: 1:00 PM – 1:00 AM"",""Wednesday: 1:00 PM – 1:00 AM"",""Thursday: 1:00 PM – 1:00 AM"",""Friday: 1:00 PM – 1:00 AM"",""Saturday: 1:00 PM – 1:00 AM"",""Sunday: 1:00 PM – 1:00 AM""]}"
11954336691686851673,"Napetvrebi, Geologebis str, Tbilisi 0186","Napetvrebi, Geologebis str",+995595907903,https://www.wine-guliani.com/,,
8044066581110790694,"Бакисцикхе-стрити 85, Tbilisi",Бакисцикхе-стрити 85,+995579129459,,,"{""weekdayDescriptions"":[""Monday: 11:00 AM – 8:00 PM"",""Tuesday: 11:00 AM – 8:00 PM"",""Wednesday: 11:00 AM – 8:00 PM"",""Thursday: 11:00 AM – 8:00 PM"",""Friday: 11:00 AM – 8:00 PM"",""Saturday: 11:00 AM – 8:00 PM"",""Sunday: 11:00 AM – 8:00 PM""]}"
10060749704664936759,"40B Grigol Feradze Street, Tbilisi",40B Grigol Feradze Street,,,,
18329764840909052898,"WP9G+Q89, Nataxtari, Mtskheta 3319","WP9G+Q89, Nataxtari",+995599644646,http://benjys.ge/,,
13005537364119813906,"ი.მაჩაბლის 12, Tbilisi 0105",ი.მაჩაბლის 12,+995571777207,,,
10320958578084313718,"38a Lubliana street, Tbilisi",38a Lubliana street,+995558391158,http://www.restaurant.daratanfoods.ge/,,"{""weekdayDescriptions"":[""Monday: 12:00 PM – 9:00 PM"",""Tuesday: 12:00 PM – 9:00 PM"",""Wednesday: 12:00 PM – 9:00 PM"",""Thursday: 12:00 PM – 9:00 PM"",""Friday: 12:00 PM – 9:00 PM"",""Saturday: 12:00 PM – 9:00 PM"",""Sunday: Closed""]}"
